# NOTES:
#
# This is a trace of Super Mario Bros from the FCEUX emulator.
#
# It's not a complete trace; I've snipped a bunch of repetitive stuff (but not all of it).
#
# More importantly, the trace goes _just_ up until the point where the program
# writes the first data into the PPU's palette memory space.
#
# For some reason my emulator never hits this area, and it's been a real pain
# to figure out what's going wrong.
#
# This trace uses indentation based on the stack pointer to help show you
# subroutine structure, which is really helpful.
#
# Figuring this out requires ridiculous amounts of focus and it's very easy
# to lose my place after each debugging session, so I'm writing this to help
# me pick back up the next time.
#
# I'm going to mark points in the trace where I _last_ checked that we've hit
# with the text ===MARK=== after the trace line.
#
# Other lines that are interesting will be marked with ===NOTE===


  $8000: 78       SEIA:00 X:00 Y:00 S:FD P:nvubdIzc 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:D4 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:D4 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:D4 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07D4 = #$FFA:00 X:07 Y:D4 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:D4 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:D3 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:D3 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:D3 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:D3 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07D3 = #$00A:00 X:07 Y:D3 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:D3 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:D2 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:D2 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:D2 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:D2 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07D2 = #$00A:00 X:07 Y:D2 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:D2 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:D1 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:D1 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:D1 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:D1 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07D1 = #$00A:00 X:07 Y:D1 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:D1 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:D0 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:D0 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:D0 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:D0 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07D0 = #$00A:00 X:07 Y:D0 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:D0 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:CF S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:CF S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:CF S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:CF S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07CF = #$FFA:00 X:07 Y:CF S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:CF S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:CE S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:CE S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:CE S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:CE S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07CE = #$FFA:00 X:07 Y:CE S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:CE S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:CD S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:CD S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:CD S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:CD S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07CD = #$FFA:00 X:07 Y:CD S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:CD S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:CC S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:CC S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:CC S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:CC S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07CC = #$FFA:00 X:07 Y:CC S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:CC S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:CB S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:CB S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:CB S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:CB S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07CB = #$00A:00 X:07 Y:CB S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:CB S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:CA S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:CA S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:CA S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:CA S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07CA = #$00A:00 X:07 Y:CA S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:CA S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C9 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C9 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C9 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C9 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C9 = #$00A:00 X:07 Y:C9 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C9 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C8 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C8 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C8 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C8 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C8 = #$00A:00 X:07 Y:C8 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C8 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C7 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C7 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C7 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C7 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C7 = #$FFA:00 X:07 Y:C7 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C7 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C6 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C6 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C6 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C6 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C6 = #$FFA:00 X:07 Y:C6 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C6 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C5 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C5 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C5 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C5 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C5 = #$FFA:00 X:07 Y:C5 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C5 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C4 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C4 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C4 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C4 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C4 = #$FFA:00 X:07 Y:C4 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C4 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C3 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C3 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C3 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C3 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C3 = #$00A:00 X:07 Y:C3 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C3 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C2 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C2 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C2 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C2 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C2 = #$00A:00 X:07 Y:C2 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C2 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C1 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C1 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C1 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C1 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C1 = #$00A:00 X:07 Y:C1 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C1 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:C0 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:C0 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:C0 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:C0 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07C0 = #$00A:00 X:07 Y:C0 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:C0 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:BF S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:BF S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:BF S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:BF S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07BF = #$FFA:00 X:07 Y:BF S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:BF S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:BE S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:BE S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:BE S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:BE S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07BE = #$FFA:00 X:07 Y:BE S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:BE S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:BD S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:BD S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:BD S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:BD S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07BD = #$FFA:00 X:07 Y:BD S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:BD S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:BC S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:BC S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:BC S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:BC S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07BC = #$FFA:00 X:07 Y:BC S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:BC S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:BB S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:BB S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:BB S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:BB S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07BB = #$00A:00 X:07 Y:BB S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:BB S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:BA S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:BA S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:BA S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:BA S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07BA = #$00A:00 X:07 Y:BA S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:BA S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B9 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B9 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B9 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B9 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B9 = #$00A:00 X:07 Y:B9 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B9 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B8 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B8 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B8 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B8 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B8 = #$00A:00 X:07 Y:B8 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B8 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B7 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B7 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B7 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B7 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B7 = #$FFA:00 X:07 Y:B7 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B7 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B6 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B6 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B6 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B6 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B6 = #$FFA:00 X:07 Y:B6 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B6 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B5 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B5 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B5 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B5 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B5 = #$FFA:00 X:07 Y:B5 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B5 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B4 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B4 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B4 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B4 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B4 = #$FFA:00 X:07 Y:B4 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B4 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B3 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B3 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B3 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B3 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B3 = #$00A:00 X:07 Y:B3 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B3 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B2 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B2 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B2 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B2 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B2 = #$00A:00 X:07 Y:B2 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B2 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B1 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B1 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B1 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B1 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B1 = #$00A:00 X:07 Y:B1 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B1 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:B0 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:B0 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:B0 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:B0 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07B0 = #$00A:00 X:07 Y:B0 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:B0 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:AF S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:AF S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:AF S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:AF S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07AF = #$FFA:00 X:07 Y:AF S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:AF S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:AE S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:AE S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:AE S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:AE S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07AE = #$FFA:00 X:07 Y:AE S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:AE S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:AD S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:AD S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:AD S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:AD S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07AD = #$FFA:00 X:07 Y:AD S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:AD S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:AC S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:AC S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:AC S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:AC S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07AC = #$FFA:00 X:07 Y:AC S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:AC S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:AB S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:AB S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:AB S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:AB S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07AB = #$00A:00 X:07 Y:AB S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:AB S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:AA S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:AA S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:AA S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:AA S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07AA = #$00A:00 X:07 Y:AA S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:AA S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:A9 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:A9 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:A9 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:A9 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07A9 = #$00A:00 X:07 Y:A9 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:A9 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:A8 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:A8 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:A8 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:A8 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07A8 = #$00A:00 X:07 Y:A8 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:A8 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:A7 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:A7 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:A7 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:A7 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07A7 = #$FFA:00 X:07 Y:A7 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:A7 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:A6 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:A6 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:A6 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:A6 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $07A6 = #$FFA:00 X:07 Y:A6 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:07 Y:A6 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:07 Y:A5 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:07 Y:A5 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:07 Y:A5 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:07 Y:A5 S:FD P:nvubdIzC 
